country_name,year,time,time_unit,excess deaths
Macao,2022,3,monthly,42.0
Macao,2022,4,monthly,42.2
Macao,2022,5,monthly,30.0
Macao,2022,6,monthly,63.6
Macao,2022,7,monthly,28.4
Macao,2022,8,monthly,25.4
Macao,2022,9,monthly,3.4
Macao,2022,10,monthly,23.6
Malaysia,2020,1,monthly,580.5
Malaysia,2020,2,monthly,-504.5
Malaysia,2020,3,monthly,-917.7
Malaysia,2020,4,monthly,-1753.9
Malaysia,2020,5,monthly,-1336.9
Malaysia,2020,6,monthly,-1551.5
Malaysia,2020,7,monthly,-1765.3
Malaysia,2020,8,monthly,-1073.7
Malaysia,2020,9,monthly,-1017.9
Malaysia,2020,10,monthly,-940.9
Malaysia,2020,11,monthly,-1839.9
Malaysia,2020,12,monthly,-1482.1
Malaysia,2021,1,monthly,355.2
Malaysia,2021,2,monthly,-380.8
Malaysia,2021,3,monthly,-584.0
Malaysia,2021,4,monthly,-278.2
Malaysia,2021,5,monthly,2484.8
Malaysia,2021,6,monthly,2506.2
Malaysia,2021,7,monthly,8714.4
Malaysia,2021,8,monthly,11394.0
Malaysia,2021,9,monthly,7638.8
Malaysia,2021,10,monthly,4236.8
Malaysia,2021,11,monthly,2097.8
Malaysia,2021,12,monthly,1697.6
Malaysia,2022,1,monthly,255.0
Malaysia,2022,2,monthly,509.0
Malaysia,2022,3,monthly,4816.8
Malaysia,2022,4,monthly,621.6
Malaysia,2022,5,monthly,572.6
Malaysia,2022,6,monthly,-1593.0
Malaysia,2022,7,monthly,2912.2
Malaysia,2022,8,monthly,199.8
Malaysia,2022,9,monthly,161.6
Maldives,2020,1,monthly,11.3
Maldives,2020,2,monthly,2.3
Maldives,2020,3,monthly,-3.9
Maldives,2020,4,monthly,-5.5
Maldives,2020,5,monthly,16.3
Maldives,2020,6,monthly,4.1
Maldives,2020,7,monthly,27.9
Maldives,2020,8,monthly,40.9
Maldives,2020,9,monthly,27.3
Maldives,2020,10,monthly,12.9
Maldives,2020,11,monthly,23.5
Maldives,2020,12,monthly,3.5
Malta,2020,1,weekly,-28.2
Malta,2020,2,weekly,3.8
Malta,2020,3,weekly,3.2
Malta,2020,4,weekly,-4.4
Malta,2020,5,weekly,-14.0
Malta,2020,6,weekly,-2.2
Malta,2020,7,weekly,-15.0
Malta,2020,8,weekly,-19.2
Malta,2020,9,weekly,-17.6
Malta,2020,10,weekly,-14.2
Malta,2020,11,weekly,12.2
Malta,2020,12,weekly,22.8
Malta,2020,13,weekly,8.4
Malta,2020,14,weekly,-1.8
Malta,2020,15,weekly,7.4
Malta,2020,16,weekly,21.0
Malta,2020,17,weekly,-8.8
Malta,2020,18,weekly,3.8
Malta,2020,19,weekly,0.8
Malta,2020,20,weekly,5.6
Malta,2020,21,weekly,-13.2
Malta,2020,22,weekly,-2.6
Malta,2020,23,weekly,2.2
Malta,2020,24,weekly,-11.2
Malta,2020,25,weekly,1.2
Malta,2020,26,weekly,-14.8
Malta,2020,27,weekly,6.6
Malta,2020,28,weekly,-0.2
Malta,2020,29,weekly,6.8
Malta,2020,30,weekly,-5.2
Malta,2020,31,weekly,2.0
Malta,2020,32,weekly,3.0
Malta,2020,33,weekly,16.0
Malta,2020,34,weekly,19.8
Malta,2020,35,weekly,8.0
Malta,2020,36,weekly,4.2
Malta,2020,37,weekly,-1.6
Malta,2020,38,weekly,5.2
Malta,2020,39,weekly,19.8
Malta,2020,40,weekly,22.4
Malta,2020,41,weekly,5.2
Malta,2020,42,weekly,-6.6
Malta,2020,43,weekly,1.8
Malta,2020,44,weekly,24.6
Malta,2020,45,weekly,22.8
Malta,2020,46,weekly,24.8
Malta,2020,47,weekly,20.6
Malta,2020,48,weekly,19.2
Malta,2020,49,weekly,35.0
Malta,2020,50,weekly,27.0
Malta,2020,51,weekly,35.2
Malta,2020,52,weekly,22.8
Malta,2020,53,weekly,-1.2
Malta,2021,1,weekly,-9.9
Malta,2021,2,weekly,-5.9
Malta,2021,3,weekly,12.5
Malta,2021,4,weekly,-1.1
Malta,2021,5,weekly,-2.7
Malta,2021,6,weekly,0.1
Malta,2021,7,weekly,21.3
Malta,2021,8,weekly,14.1
Malta,2021,9,weekly,19.7
Malta,2021,10,weekly,19.1
Malta,2021,11,weekly,14.5
Malta,2021,12,weekly,3.1
Malta,2021,13,weekly,2.7
Malta,2021,14,weekly,-12.5
Malta,2021,15,weekly,-3.3
Malta,2021,16,weekly,-8.7
Malta,2021,17,weekly,-8.5
Malta,2021,18,weekly,-2.9
Malta,2021,19,weekly,5.1
Malta,2021,20,weekly,7.9
Malta,2021,21,weekly,10.1
Malta,2021,22,weekly,-19.3
Malta,2021,23,weekly,-5.5
Malta,2021,24,weekly,-1.9
Malta,2021,25,weekly,-5.5
Malta,2021,26,weekly,28.5
Malta,2021,27,weekly,1.9
Malta,2021,28,weekly,12.1
Malta,2021,29,weekly,3.1
Malta,2021,30,weekly,-6.9
Malta,2021,31,weekly,27.3
Malta,2021,32,weekly,27.3
Malta,2021,33,weekly,9.3
Malta,2021,34,weekly,14.1
Malta,2021,35,weekly,3.3
Malta,2021,36,weekly,3.5
Malta,2021,37,weekly,5.7
Malta,2021,38,weekly,-10.5
Malta,2021,39,weekly,23.1
Malta,2021,40,weekly,2.7
Malta,2021,41,weekly,-13.5
Malta,2021,42,weekly,16.7
Malta,2021,43,weekly,-9.9
Malta,2021,44,weekly,4.9
Malta,2021,45,weekly,-0.9
Malta,2021,46,weekly,8.1
Malta,2021,47,weekly,10.9
Malta,2021,48,weekly,4.5
Malta,2021,49,weekly,2.3
Malta,2021,50,weekly,11.3
Malta,2021,51,weekly,32.5
Malta,2021,52,weekly,-0.9
Malta,2022,1,weekly,-7.5
Malta,2022,2,weekly,-1.5
Malta,2022,3,weekly,16.9
Malta,2022,4,weekly,25.3
Malta,2022,5,weekly,17.7
Malta,2022,6,weekly,19.5
Malta,2022,7,weekly,12.7
Malta,2022,8,weekly,-17.5
Malta,2022,9,weekly,14.1
Malta,2022,10,weekly,9.5
Malta,2022,11,weekly,1.9
Malta,2022,12,weekly,-4.5
Malta,2022,13,weekly,4.1
Malta,2022,14,weekly,25.9
Malta,2022,15,weekly,2.1
Malta,2022,16,weekly,6.7
Malta,2022,17,weekly,17.9
Malta,2022,18,weekly,-2.5
Malta,2022,19,weekly,-1.5
Malta,2022,20,weekly,2.3
Malta,2022,21,weekly,-16.5
Malta,2022,22,weekly,-10.9
Malta,2022,23,weekly,13.9
Malta,2022,24,weekly,5.5
Malta,2022,25,weekly,3.9
Malta,2022,26,weekly,-6.1
Malta,2022,27,weekly,19.3
Malta,2022,28,weekly,6.5
Malta,2022,29,weekly,20.5
Malta,2022,30,weekly,-4.5
Malta,2022,31,weekly,-4.3
Malta,2022,32,weekly,7.7
Malta,2022,33,weekly,-2.3
Malta,2022,34,weekly,-10.5
Malta,2022,35,weekly,-1.3
Malta,2022,36,weekly,4.9
Malta,2022,37,weekly,7.1
Malta,2022,38,weekly,-6.1
Malta,2022,39,weekly,0.5
Malta,2022,40,weekly,10.1
Malta,2022,41,weekly,-0.1
Malta,2022,42,weekly,6.1
Martinique,2020,1,weekly,-15.9
Martinique,2020,2,weekly,-8.5
Martinique,2020,3,weekly,-2.5
Martinique,2020,4,weekly,-17.3
Martinique,2020,5,weekly,4.1
Martinique,2020,6,weekly,-0.9
Martinique,2020,7,weekly,-13.7
Martinique,2020,8,weekly,-3.3
Martinique,2020,9,weekly,-19.5
Martinique,2020,10,weekly,6.9
Martinique,2020,11,weekly,-8.7
Martinique,2020,12,weekly,-0.1
Martinique,2020,13,weekly,-1.7
Martinique,2020,14,weekly,11.3
Martinique,2020,15,weekly,7.9
Martinique,2020,16,weekly,3.1
Martinique,2020,17,weekly,-10.7
Martinique,2020,18,weekly,-1.1
Martinique,2020,19,weekly,15.7
Martinique,2020,20,weekly,0.7
Martinique,2020,21,weekly,-10.3
Martinique,2020,22,weekly,5.3
Martinique,2020,23,weekly,-20.5
Martinique,2020,24,weekly,-0.7
Martinique,2020,25,weekly,14.3
Martinique,2020,26,weekly,-6.1
Martinique,2020,27,weekly,-8.1
Martinique,2020,28,weekly,-1.1
Martinique,2020,29,weekly,-4.9
Martinique,2020,30,weekly,-6.9
Martinique,2020,31,weekly,-6.1
Martinique,2020,32,weekly,-7.9
Martinique,2020,33,weekly,3.7
Martinique,2020,34,weekly,-0.3
Martinique,2020,35,weekly,3.7
Martinique,2020,36,weekly,-2.3
Martinique,2020,37,weekly,26.9
Martinique,2020,38,weekly,35.1
Martinique,2020,39,weekly,19.1
Martinique,2020,40,weekly,6.5
Martinique,2020,41,weekly,10.7
Martinique,2020,42,weekly,3.1
Martinique,2020,43,weekly,3.7
Martinique,2020,44,weekly,5.3
Martinique,2020,45,weekly,0.5
Martinique,2020,46,weekly,21.5
Martinique,2020,47,weekly,5.5
Martinique,2020,48,weekly,-0.9
Martinique,2020,49,weekly,-8.5
Martinique,2020,50,weekly,3.1
Martinique,2020,51,weekly,-14.7
Martinique,2020,52,weekly,-7.5
Martinique,2020,53,weekly,-16.5
Martinique,2021,1,weekly,5.2
Martinique,2021,2,weekly,-5.4
Martinique,2021,3,weekly,-9.4
Martinique,2021,4,weekly,-9.2
Martinique,2021,5,weekly,0.2
Martinique,2021,6,weekly,-15.8
Martinique,2021,7,weekly,-5.6
Martinique,2021,8,weekly,-11.2
Martinique,2021,9,weekly,-15.4
Martinique,2021,10,weekly,3.0
Martinique,2021,11,weekly,-3.6
Martinique,2021,12,weekly,-9.0
Martinique,2021,13,weekly,-2.6
Martinique,2021,14,weekly,4.4
Martinique,2021,15,weekly,-5.0
Martinique,2021,16,weekly,5.2
Martinique,2021,17,weekly,-2.6
Martinique,2021,18,weekly,8.0
Martinique,2021,19,weekly,-14.2
Martinique,2021,20,weekly,-3.2
Martinique,2021,21,weekly,12.8
Martinique,2021,22,weekly,11.4
Martinique,2021,23,weekly,1.6
Martinique,2021,24,weekly,0.4
Martinique,2021,25,weekly,17.4
Martinique,2021,26,weekly,-6.0
Martinique,2021,27,weekly,6.0
Martinique,2021,28,weekly,3.0
Martinique,2021,29,weekly,12.2
Martinique,2021,30,weekly,49.2
Martinique,2021,31,weekly,108.0
Martinique,2021,32,weekly,136.2
Martinique,2021,33,weekly,145.8
Martinique,2021,34,weekly,106.8
Martinique,2021,35,weekly,115.8
Martinique,2021,36,weekly,78.8
Martinique,2021,37,weekly,39.0
Martinique,2021,38,weekly,41.2
Martinique,2021,39,weekly,23.2
Martinique,2021,40,weekly,15.6
Martinique,2021,41,weekly,29.8
Martinique,2021,42,weekly,12.2
Martinique,2021,43,weekly,14.8
Martinique,2021,44,weekly,3.4
Martinique,2021,45,weekly,7.6
Martinique,2021,46,weekly,-0.4
Martinique,2021,47,weekly,24.6
Martinique,2021,48,weekly,9.2
Martinique,2021,49,weekly,11.6
Martinique,2021,50,weekly,-3.8
Martinique,2021,51,weekly,16.4
Martinique,2021,52,weekly,-11.4
Martinique,2022,1,weekly,12.3
Martinique,2022,2,weekly,20.7
Martinique,2022,3,weekly,19.7
Martinique,2022,4,weekly,13.9
Martinique,2022,5,weekly,29.3
Martinique,2022,6,weekly,19.3
Martinique,2022,7,weekly,9.5
Martinique,2022,8,weekly,10.9
Martinique,2022,9,weekly,16.7
Martinique,2022,10,weekly,8.1
Martinique,2022,11,weekly,6.5
Martinique,2022,12,weekly,2.1
Martinique,2022,13,weekly,-0.5
Martinique,2022,14,weekly,2.5
Martinique,2022,15,weekly,-10.9
Martinique,2022,16,weekly,3.3
Martinique,2022,17,weekly,-4.5
Martinique,2022,18,weekly,-3.9
Martinique,2022,19,weekly,17.9
Martinique,2022,20,weekly,14.9
Martinique,2022,21,weekly,19.9
Martinique,2022,22,weekly,26.5
Martinique,2022,23,weekly,22.7
Martinique,2022,24,weekly,25.5
Martinique,2022,25,weekly,30.5
Martinique,2022,26,weekly,28.1
Martinique,2022,27,weekly,17.1
Martinique,2022,28,weekly,3.1
Martinique,2022,29,weekly,-21.7
Martinique,2022,30,weekly,0.3
Martinique,2022,31,weekly,8.1
Martinique,2022,32,weekly,20.3
Martinique,2022,33,weekly,-9.1
Martinique,2022,34,weekly,-7.1
Martinique,2022,35,weekly,12.9
Martinique,2022,36,weekly,3.9
Martinique,2022,37,weekly,16.1
Martinique,2022,38,weekly,10.3
Martinique,2022,39,weekly,0.3
Martinique,2022,40,weekly,-14.3
Martinique,2022,41,weekly,1.9
Martinique,2022,42,weekly,10.3
Martinique,2022,43,weekly,0.9
Martinique,2022,44,weekly,7.5
Martinique,2022,45,weekly,9.7
Mauritius,2020,1,monthly,-24.1
Mauritius,2020,2,monthly,-27.9
Mauritius,2020,3,monthly,-45.3
Mauritius,2020,4,monthly,-40.3
Mauritius,2020,5,monthly,-37.7
Mauritius,2020,6,monthly,12.3
Mauritius,2020,7,monthly,-70.9
Mauritius,2020,8,monthly,-15.9
Mauritius,2020,9,monthly,-87.3
Mauritius,2020,10,monthly,-16.7
Mauritius,2020,11,monthly,0.3
Mauritius,2020,12,monthly,-31.3
Mauritius,2021,1,monthly,-63.0
Mauritius,2021,2,monthly,-48.8
Mauritius,2021,3,monthly,-51.2
Mauritius,2021,4,monthly,-55.2
Mauritius,2021,5,monthly,-71.6
Mauritius,2021,6,monthly,25.4
Mauritius,2021,7,monthly,-93.8
Mauritius,2021,8,monthly,131.2
Mauritius,2021,9,monthly,180.8
Mauritius,2021,10,monthly,242.4
Mauritius,2021,11,monthly,833.4
Mauritius,2021,12,monthly,452.8
Mauritius,2022,1,monthly,87.1
Mauritius,2022,2,monthly,140.3
Mauritius,2022,3,monthly,273.9
Mauritius,2022,4,monthly,31.9
Mauritius,2022,5,monthly,19.5
Mauritius,2022,6,monthly,64.5
Mayotte,2020,1,weekly,-0.8
Mayotte,2020,2,weekly,1.2
Mayotte,2020,3,weekly,1.2
Mayotte,2020,4,weekly,-4.8
Mayotte,2020,5,weekly,-5.4
Mayotte,2020,6,weekly,12.2
Mayotte,2020,7,weekly,-2.8
Mayotte,2020,8,weekly,9.2
Mayotte,2020,9,weekly,7.0
Mayotte,2020,10,weekly,-1.8
Mayotte,2020,11,weekly,4.0
Mayotte,2020,12,weekly,8.6
Mayotte,2020,13,weekly,2.2
Mayotte,2020,14,weekly,16.0
Mayotte,2020,15,weekly,7.0
Mayotte,2020,16,weekly,19.0
Mayotte,2020,17,weekly,-3.8
Mayotte,2020,18,weekly,8.8
Mayotte,2020,19,weekly,1.8
Mayotte,2020,20,weekly,13.4
Mayotte,2020,21,weekly,4.6
Mayotte,2020,22,weekly,9.8
Mayotte,2020,23,weekly,-2.8
Mayotte,2020,24,weekly,6.4
Mayotte,2020,25,weekly,-4.6
Mayotte,2020,26,weekly,-1.0
Mayotte,2020,27,weekly,2.8
Mayotte,2020,28,weekly,5.2
Mayotte,2020,29,weekly,-3.2
Mayotte,2020,30,weekly,1.2
Mayotte,2020,31,weekly,3.6
Mayotte,2020,32,weekly,1.4
Mayotte,2020,33,weekly,3.8
Mayotte,2020,34,weekly,5.0
Mayotte,2020,35,weekly,0.0
Mayotte,2020,36,weekly,-3.6
Mayotte,2020,37,weekly,-3.4
Mayotte,2020,38,weekly,3.8
Mayotte,2020,39,weekly,11.2
Mayotte,2020,40,weekly,-4.0
Mayotte,2020,41,weekly,-1.4
Mayotte,2020,42,weekly,-0.6
Mayotte,2020,43,weekly,-6.4
Mayotte,2020,44,weekly,-4.0
Mayotte,2020,45,weekly,3.8
Mayotte,2020,46,weekly,0.8
Mayotte,2020,47,weekly,4.8
Mayotte,2020,48,weekly,-3.4
Mayotte,2020,49,weekly,7.2
Mayotte,2020,50,weekly,5.0
Mayotte,2020,51,weekly,0.2
Mayotte,2020,52,weekly,8.0
Mayotte,2020,53,weekly,0.0
Mayotte,2021,1,weekly,11.6
Mayotte,2021,2,weekly,2.6
Mayotte,2021,3,weekly,4.6
Mayotte,2021,4,weekly,3.6
Mayotte,2021,5,weekly,6.0
Mayotte,2021,6,weekly,32.6
Mayotte,2021,7,weekly,30.6
Mayotte,2021,8,weekly,31.6
Mayotte,2021,9,weekly,22.4
Mayotte,2021,10,weekly,15.6
Mayotte,2021,11,weekly,4.4
Mayotte,2021,12,weekly,5.0
Mayotte,2021,13,weekly,3.6
Mayotte,2021,14,weekly,1.4
Mayotte,2021,15,weekly,1.4
Mayotte,2021,16,weekly,3.4
Mayotte,2021,17,weekly,-1.4
Mayotte,2021,18,weekly,-9.8
Mayotte,2021,19,weekly,10.2
Mayotte,2021,20,weekly,1.8
Mayotte,2021,21,weekly,1.0
Mayotte,2021,22,weekly,9.2
Mayotte,2021,23,weekly,-5.4
Mayotte,2021,24,weekly,-3.2
Mayotte,2021,25,weekly,-1.2
Mayotte,2021,26,weekly,1.4
Mayotte,2021,27,weekly,3.2
Mayotte,2021,28,weekly,-0.4
Mayotte,2021,29,weekly,1.2
Mayotte,2021,30,weekly,-1.4
Mayotte,2021,31,weekly,-7.0
Mayotte,2021,32,weekly,3.8
Mayotte,2021,33,weekly,5.2
Mayotte,2021,34,weekly,6.4
Mayotte,2021,35,weekly,-1.6
Mayotte,2021,36,weekly,0.8
Mayotte,2021,37,weekly,9.0
Mayotte,2021,38,weekly,9.2
Mayotte,2021,39,weekly,9.6
Mayotte,2021,40,weekly,-0.6
Mayotte,2021,41,weekly,9.0
Mayotte,2021,42,weekly,-0.2
Mayotte,2021,43,weekly,-1.0
Mayotte,2021,44,weekly,-0.6
Mayotte,2021,45,weekly,6.2
Mayotte,2021,46,weekly,2.2
Mayotte,2021,47,weekly,-1.8
Mayotte,2021,48,weekly,0.0
Mayotte,2021,49,weekly,3.6
Mayotte,2021,50,weekly,6.4
Mayotte,2021,51,weekly,18.6
Mayotte,2021,52,weekly,14.4
Mayotte,2022,1,weekly,12.0
Mayotte,2022,2,weekly,12.0
Mayotte,2022,3,weekly,14.0
Mayotte,2022,4,weekly,3.0
Mayotte,2022,5,weekly,-0.6
Mayotte,2022,6,weekly,-4.0
Mayotte,2022,7,weekly,-7.0
Mayotte,2022,8,weekly,2.0
Mayotte,2022,9,weekly,2.8
Mayotte,2022,10,weekly,5.0
Mayotte,2022,11,weekly,-2.2
Mayotte,2022,12,weekly,3.4
Mayotte,2022,13,weekly,-1.0
Mayotte,2022,14,weekly,0.8
Mayotte,2022,15,weekly,-1.2
Mayotte,2022,16,weekly,1.8
Mayotte,2022,17,weekly,-1.0
Mayotte,2022,18,weekly,-1.4
Mayotte,2022,19,weekly,-3.4
Mayotte,2022,20,weekly,5.2
Mayotte,2022,21,weekly,-2.6
Mayotte,2022,22,weekly,3.6
Mayotte,2022,23,weekly,-5.0
Mayotte,2022,24,weekly,2.2
Mayotte,2022,25,weekly,7.2
Mayotte,2022,26,weekly,-0.2
Mayotte,2022,27,weekly,-1.4
Mayotte,2022,28,weekly,4.0
Mayotte,2022,29,weekly,-3.4
Mayotte,2022,30,weekly,-6.0
Mayotte,2022,31,weekly,-4.6
Mayotte,2022,32,weekly,0.2
Mayotte,2022,33,weekly,1.6
Mayotte,2022,34,weekly,1.8
Mayotte,2022,35,weekly,5.8
Mayotte,2022,36,weekly,-1.8
Mayotte,2022,37,weekly,13.4
Mayotte,2022,38,weekly,11.6
Mayotte,2022,39,weekly,2.0
Mayotte,2022,40,weekly,-3.2
Mayotte,2022,41,weekly,10.4
Mayotte,2022,42,weekly,-0.8
Mayotte,2022,43,weekly,-7.6
Mayotte,2022,44,weekly,-5.2
Mayotte,2022,45,weekly,2.6
Mexico,2020,1,weekly,12.3
Mexico,2020,2,weekly,321.7
Mexico,2020,3,weekly,-20.5
Mexico,2020,4,weekly,-340.9
Mexico,2020,5,weekly,-671.3
Mexico,2020,6,weekly,-206.5
Mexico,2020,7,weekly,-740.1
Mexico,2020,8,weekly,-861.5
Mexico,2020,9,weekly,-1208.9
Mexico,2020,10,weekly,-744.9
Mexico,2020,11,weekly,-646.9
Mexico,2020,12,weekly,-1314.1
Mexico,2020,13,weekly,-505.1
Mexico,2020,14,weekly,-765.1
Mexico,2020,15,weekly,111.5
Mexico,2020,16,weekly,1221.5
Mexico,2020,17,weekly,3139.1
Mexico,2020,18,weekly,4951.5
Mexico,2020,19,weekly,6799.3
Mexico,2020,20,weekly,8440.9
Mexico,2020,21,weekly,9175.5
Mexico,2020,22,weekly,9515.5
Mexico,2020,23,weekly,10616.1
Mexico,2020,24,weekly,11380.3
Mexico,2020,25,weekly,11490.5
Mexico,2020,26,weekly,11442.3
Mexico,2020,27,weekly,12136.5
Mexico,2020,28,weekly,13090.3
Mexico,2020,29,weekly,12932.3
Mexico,2020,30,weekly,12147.1
Mexico,2020,31,weekly,11104.7
Mexico,2020,32,weekly,10336.9
Mexico,2020,33,weekly,9136.5
Mexico,2020,34,weekly,8356.9
Mexico,2020,35,weekly,7506.9
Mexico,2020,36,weekly,6704.9
Mexico,2020,37,weekly,5801.3
Mexico,2020,38,weekly,4996.3
Mexico,2020,39,weekly,5379.1
Mexico,2020,40,weekly,4614.7
Mexico,2020,41,weekly,4999.7
Mexico,2020,42,weekly,4933.7
Mexico,2020,43,weekly,5616.7
Mexico,2020,44,weekly,6092.1
Mexico,2020,45,weekly,7193.3
Mexico,2020,46,weekly,7287.3
Mexico,2020,47,weekly,7374.7
Mexico,2020,48,weekly,7781.9
Mexico,2020,49,weekly,8680.9
Mexico,2020,50,weekly,9847.7
Mexico,2020,51,weekly,11024.9
Mexico,2020,52,weekly,13225.5
Mexico,2020,53,weekly,16381.5
Mexico,2021,1,weekly,19519.8
Mexico,2021,2,weekly,26854.2
Mexico,2021,3,weekly,28256.0
Mexico,2021,4,weekly,20483.6
Mexico,2021,5,weekly,15698.2
Mexico,2021,6,weekly,10696.0
Mexico,2021,7,weekly,9431.4
Mexico,2021,8,weekly,8405.0
Mexico,2021,9,weekly,5129.6
Mexico,2021,10,weekly,4720.6
Mexico,2021,11,weekly,3762.6
Mexico,2021,12,weekly,3133.4
Mexico,2021,13,weekly,2626.4
Mexico,2021,14,weekly,2951.4
Mexico,2021,15,weekly,2890.0
Mexico,2021,16,weekly,2065.0
Mexico,2021,17,weekly,1406.6
Mexico,2021,18,weekly,1122.0
Mexico,2021,19,weekly,821.8
Mexico,2021,20,weekly,279.4
Mexico,2021,21,weekly,192.0
Mexico,2021,22,weekly,203.0
Mexico,2021,23,weekly,434.6
Mexico,2021,24,weekly,800.8
Mexico,2021,25,weekly,661.0
Mexico,2021,26,weekly,1166.8
Mexico,2021,27,weekly,1919.0
Mexico,2021,28,weekly,3041.8
Mexico,2021,29,weekly,4924.8
Mexico,2021,30,weekly,7360.6
Mexico,2021,31,weekly,10287.2
Mexico,2021,32,weekly,12697.4
Mexico,2021,33,weekly,14329.0
Mexico,2021,34,weekly,13636.4
Mexico,2021,35,weekly,13364.4
Mexico,2021,36,weekly,11282.4
Mexico,2021,37,weekly,9836.8
Mexico,2021,38,weekly,7773.8
Mexico,2021,39,weekly,6581.6
Mexico,2021,40,weekly,5127.2
Mexico,2021,41,weekly,3921.2
Mexico,2021,42,weekly,2668.2
Mexico,2021,43,weekly,2030.2
Mexico,2021,44,weekly,1859.6
Mexico,2021,45,weekly,1756.8
Mexico,2021,46,weekly,1738.8
Mexico,2021,47,weekly,716.2
Mexico,2021,48,weekly,1083.4
Mexico,2021,49,weekly,777.4
Mexico,2021,50,weekly,441.2
Mexico,2021,51,weekly,940.4
Mexico,2021,52,weekly,593.0
Mexico,2022,1,weekly,470.2
Mexico,2022,2,weekly,2603.6
Mexico,2022,3,weekly,7045.4
Mexico,2022,4,weekly,16143.0
Mexico,2022,5,weekly,10887.6
Mexico,2022,6,weekly,6555.4
Mexico,2022,7,weekly,4148.8
Mexico,2022,8,weekly,1552.4
Mexico,2022,9,weekly,41.0
Mexico,2022,10,weekly,-145.0
Mexico,2022,11,weekly,-864.0
Mexico,2022,12,weekly,-1479.2
Mexico,2022,13,weekly,-784.2
Mexico,2022,14,weekly,-1504.2
Mexico,2022,15,weekly,-1062.6
Mexico,2022,16,weekly,-1083.6
Mexico,2022,17,weekly,-1951.0
Mexico,2022,18,weekly,-820.6
Mexico,2022,19,weekly,-634.8
Mexico,2022,20,weekly,-776.2
Mexico,2022,21,weekly,-1627.6
Mexico,2022,22,weekly,-1318.6
Mexico,2022,23,weekly,-669.0
Mexico,2022,24,weekly,-750.8
Mexico,2022,25,weekly,-1048.6
Mexico,2022,26,weekly,-176.8
Mexico,2022,27,weekly,-231.6
Mexico,2022,28,weekly,762.2
Mexico,2022,29,weekly,918.2
Mexico,2022,30,weekly,446.0
Mexico,2022,31,weekly,707.6
Mexico,2022,32,weekly,126.8
Mexico,2022,33,weekly,-451.6
Mexico,2022,34,weekly,-734.2
Mexico,2022,35,weekly,-962.2
Mexico,2022,36,weekly,-1174.2
Mexico,2022,37,weekly,-1211.8
Mexico,2022,38,weekly,-1342.8
Mexico,2022,39,weekly,-1307.0
Mexico,2022,40,weekly,-1455.4
Mexico,2022,41,weekly,-1596.4
Moldova,2020,1,monthly,-316.5
Moldova,2020,2,monthly,-33.3
Moldova,2020,3,monthly,-491.3
Moldova,2020,4,monthly,-634.5
Moldova,2020,5,monthly,861.5
Moldova,2020,6,monthly,569.3
Moldova,2020,7,monthly,784.9
Moldova,2020,8,monthly,231.9
Moldova,2020,9,monthly,833.7
Moldova,2020,10,monthly,867.7
Moldova,2020,11,monthly,667.5
Moldova,2020,12,monthly,1800.7
Moldova,2021,1,monthly,396.9
Moldova,2021,2,monthly,622.1
Moldova,2021,3,monthly,1771.1
Moldova,2021,4,monthly,1497.9
Moldova,2021,5,monthly,428.9
Moldova,2021,6,monthly,316.7
Moldova,2021,7,monthly,438.3
Moldova,2021,8,monthly,86.3
Moldova,2021,9,monthly,1003.1
Moldova,2021,10,monthly,1865.1
Moldova,2021,11,monthly,1706.9
Moldova,2021,12,monthly,427.1
Moldova,2022,1,monthly,204.3
Moldova,2022,2,monthly,1040.5
Moldova,2022,3,monthly,393.5
Moldova,2022,4,monthly,131.3
Moldova,2022,5,monthly,-42.7
Moldova,2022,6,monthly,-0.9
Moldova,2022,7,monthly,83.7
Moldova,2022,8,monthly,371.7
Moldova,2022,9,monthly,181.5
Monaco,2020,1,monthly,-4.1
Monaco,2020,2,monthly,-7.3
Monaco,2020,3,monthly,11.1
Monaco,2020,4,monthly,5.1
Monaco,2020,5,monthly,0.7
Monaco,2020,6,monthly,3.1
Monaco,2020,7,monthly,-3.1
Monaco,2020,8,monthly,6.9
Monaco,2020,9,monthly,5.7
Monaco,2020,10,monthly,4.7
Monaco,2020,11,monthly,-7.5
Monaco,2020,12,monthly,10.3
Monaco,2021,1,monthly,8.8
Monaco,2021,2,monthly,27.6
Monaco,2021,3,monthly,25.0
Monaco,2021,4,monthly,1.0
Monaco,2021,5,monthly,21.6
Monaco,2021,6,monthly,-8.0
Monaco,2021,7,monthly,-0.2
Monaco,2021,8,monthly,9.8
Monaco,2021,9,monthly,8.6
Monaco,2021,10,monthly,8.6
Monaco,2021,11,monthly,-12.6
Monaco,2021,12,monthly,18.2
Monaco,2022,1,monthly,2.7
Monaco,2022,2,monthly,-8.5
Monaco,2022,3,monthly,9.9
Monaco,2022,4,monthly,3.9
Monaco,2022,5,monthly,5.5
Monaco,2022,6,monthly,4.9
Monaco,2022,7,monthly,3.7
Monaco,2022,8,monthly,5.7
Monaco,2022,9,monthly,9.5
Mongolia,2020,1,monthly,-118.9
Mongolia,2020,2,monthly,-73.1
Mongolia,2020,3,monthly,-216.1
Mongolia,2020,4,monthly,-105.3
Mongolia,2020,5,monthly,-202.9
Mongolia,2020,6,monthly,-92.7
Mongolia,2020,7,monthly,-44.5
Mongolia,2020,8,monthly,-105.9
Mongolia,2020,9,monthly,-53.9
